prediction_id,ticker,direction,video_id,company_name,quote,v1_verdict,v1_confidence,v1_reason,v2_verdict,v2_confidence,v2_reason,v2_suggested_ticker,input_tokens,output_tokens,call_cost_usd,quote_located,run_at
614286,TLT,bullish,ZOLhEV43ESY,,"As the Federal Reserve cuts, we can hopefully rejigger this soft landing. We can hopefully get that yield curve to compress. We can hopefully get rates down, which is going to be great for mortgage companies and refinancing.",UNCERTAIN,0.55,"The quote discusses Federal Reserve rate cuts and yield curve compression which are directly relevant to TLT (long-term Treasury bond ETF), but TLT is never explicitly mentioned — the discussion is broad macro commentary about rates, mortgage companies, and corporate margins without naming TLT specifically.",REAL_ATTRIBUTION,0.9,"TLT is the long Treasury ETF and directly fits the macro/commodity/ETF proxy rule — the speaker explicitly discusses Fed rate cuts compressing the yield curve, which is a direct bullish driver for long-duration Treasury bonds (TLT).",,999,86,0.004287,True,2026-04-19T11:51:52Z
614107,AZO,bearish,or4BhmJEgcI,"AutoZone, Inc.","The stock's trading at 25 times forecasted earnings. Our analyst has noted that's really kind of the peak of the historical range it's traded in. So, overall, it gets to be a onestar stock at a 45% premium.",UNCERTAIN,0.55,"The quote discusses a stock trading at 25x earnings with a 45% premium and professional channel growth, which could fit AutoZone's profile, but the surrounding context doesn't explicitly name AutoZone and transitions immediately to discussing KVUE, making attribution uncertain.",REAL_ATTRIBUTION,0.99,"The quote explicitly discusses AZO's valuation (25x earnings, 45% premium, one-star rating), making this a direct and specific attribution to AutoZone.",,991,70,0.004023,True,2026-04-19T11:51:54Z
614268,CURI,bearish,HhTOkI7b9Tc,CuriosityStream Inc,Curiosity Stream I noticed there were people on Corner of Berkshire and Fairfax who were buying it. I wasn't able to wrap my head around what the durable competitive advantage is for Curiosity Stream or if they have a compelling enough offering. That was a pass for me. Still I don't think I'm going to be able to wrap my head around the long-term thesis.,MIS_ATTRIBUTION,0.9,"The surrounding transcript context is entirely about Seritage Growth Properties and Eddie Lampert, with no mention of CuriosityStream, suggesting the extracted quote about CuriosityStream comes from a different part of the transcript or a different source entirely.",REAL_ATTRIBUTION,0.95,"The quote directly names CuriosityStream and discusses the speaker's bearish thesis on the company, making CURI a direct and accurate attribution.",,964,69,0.003927,False,2026-04-19T11:51:55Z
614160,TBT,bullish,tTkaKZAtkEY,,based on the comments of Paul tutor Jones and other billionaire Traders saying hey the US House you know financials is in disorder and that you know there's going to be potentially higher interest rates,MIS_ATTRIBUTION,0.95,"The quote is discussing Berkshire Hathaway's cash position and how higher interest rates would benefit them, not TBT (the ProShares UltraShort 20+ Year Treasury ETF).",REAL_ATTRIBUTION,0.88,"TBT is the inverse/leveraged ETF for long-duration Treasuries, making it a direct macro/commodity-style ETF proxy for a 'higher interest rates' prediction, fitting the commodity/macro ETF rule.",,955,88,0.004185,True,2026-04-19T11:51:58Z
614309,SPY,bullish,3yKe8aCOLrw,State Street SPDR S&P 500 ETF Trust,"If we can clear these where participation stays low or goes down and the unemployment rate goes down and we get good jobs. Oh man, baby, give it to me. That'd be great. That would be really great. So, all right. What else is going on out there? If we can clear these labor reports where participation stays low and unemployment goes down and we get good jobs, that would be bullish.",UNCERTAIN,0.55,"The quote discusses macroeconomic labor market conditions that would broadly affect the S&P 500/SPY, but never explicitly mentions SPY, the S&P 500, or any specific index ETF — it's general market commentary that could apply to any broad market instrument.",REAL_ATTRIBUTION,0.95,"The speaker explicitly states that clearing labor reports with low participation and falling unemployment 'would be bullish,' which is a conditional/hypothetical prediction about broad market conditions, and SPY as the S&P 500 broad market ETF is the natural proxy for that macro bullish call.",,1126,93,0.004773,True,2026-04-19T11:52:01Z
614267,ATVI,bearish,HhTOkI7b9Tc,"Activision Blizzard, Inc.","Activision Blizzard has taken a pounding in the last maybe nine months. It's down from over a hundred to under sixty. Looking at revenues, not that compelling in terms of revenue growth over the last five years. It hasn't even doubled over the last five years. For a company in the gaming industry, not all that compelling.",MIS_ATTRIBUTION,0.95,"The surrounding transcript context discusses Seritage Growth Properties and Eddie Lampert, with no mention of Activision Blizzard, suggesting the extracted quote about ATVI was taken from a different part of the transcript or a different source entirely.",REAL_ATTRIBUTION,0.95,"The extracted quote directly names Activision Blizzard and makes a bearish prediction about ATVI's revenue growth and stock performance, making this a direct attribution to the correct ticker.",,955,77,0.00402,False,2026-04-19T11:52:04Z
614149,SHYF,bullish,hp14f0VjeQg,Shyft Group Inc,"Shift4 Payments is Michael Burry's largest US company holding. The speaker called it out to unrivaled investing subscribers a couple months ago before Burry disclosed it. It's a payment processing company disrupting the payment space, rapidly outgrowing competitors with founder mentality and largest investor involvement.",MIS_ATTRIBUTION,0.99,"The extracted quote is about Shift4 Payments (FOUR), not Shyft Group Inc (SHYF), and the surrounding context discusses super investors' portfolios with no mention of Shyft Group.",MIS_ATTRIBUTION,0.97,"The quote discusses Shift4 Payments (FOUR), a payment processing company, but the ticker assigned is SHYF (Shyft Group Inc), a specialty vehicle manufacturer with no thematic, sector, or implicit link to the quote.",,945,91,0.0042,False,2026-04-19T11:52:06Z
614263,DBX,bullish,HhTOkI7b9Tc,Dropbox Inc,"Dropbox really caught my attention. It's probably in the top handful of companies that caught my attention from what gurus are buying. Return on capital employed has been climbing, very strong gross margins, rising return on capital employed, and a very strong free cash flow yield of 7.4 percent.",MIS_ATTRIBUTION,0.95,"The surrounding transcript context discusses Cerritage Growth Properties and Eddie Lampert, with no mention of Dropbox, making it clear the extracted quote about Dropbox was taken from a different part of the transcript or a different source entirely.",REAL_ATTRIBUTION,0.97,"The quote explicitly names Dropbox and discusses its specific financial metrics (ROCE, gross margins, free cash flow yield), making DBX a direct and accurate attribution.",,940,72,0.0039,False,2026-04-19T11:52:09Z
614154,ORLA,bullish,hxF6z-8SyzE,Orla Mining Ltd,Prem Wata another commodity you know bet these are all deep value guys they all understand you know how to make and find exceptional companies but they're all opting for I'd argue the commodity play so what what is the signal with that is that you know with Ora it's it's gold and silver and you know that's Prem Watson's bet,UNCERTAIN,0.5,"The quote mentions 'Ora' in the context of gold and silver as Prem Watsa's bet, which could refer to Orla Mining (ORLA), but 'Ora' is ambiguous and could refer to another company; the connection is plausible but not definitively confirmed.",REAL_ATTRIBUTION,0.85,"The quote explicitly names Orla Mining (referred to as 'Ora') as Prem Watsa's gold and silver commodity bet, making this a direct implicit reference to the specific company.",,1034,80,0.004302,True,2026-04-19T11:52:12Z
614167,MSFT,bullish,HDyyKtj5Gn4,Microsoft Corporation,"One of the reasons why just last week OpenAI revealed their new model O1 preview, and their next upgrade in terms of model going from GPT-4 to 5 is set to happen sometime this winter so it might be later this year might happen in October even. This is a step change in terms of knowledge and reasoning where now you're talking about something that is clearly smarter than humans.",MIS_ATTRIBUTION,0.85,"The extracted quote discusses OpenAI's models (O1, GPT-4 to 5) without mentioning Microsoft, while the surrounding context is primarily about Constellation Energy's nuclear deal with Microsoft — the quote appears to be from a different part of the transcript unrelated to MSFT's core business discussion.",REAL_ATTRIBUTION,0.85,"The quote discusses OpenAI's models (O1, GPT-5), and Microsoft is OpenAI's primary investor and partner, making MSFT an implicit proxy for OpenAI developments; additionally, the surrounding context explicitly mentions Microsoft as the buyer in the Constellation Energy nuclear deal, directly linking MSFT to the broader discussion.",,950,109,0.004485,False,2026-04-19T11:52:15Z
614301,SAND,bullish,gkB9ROq87Vk,Sandstorm Gold Ltd (British Columbia),Look at this good cash balance sheet. Look at these numbers over here. 29.7% margins. Revenues growing 22%. But listen to this. Their operating income uh is four times the annualized Q3 EPS expectations. So they're exploding right now.,MIS_ATTRIBUTION,0.99,"The quote is clearly about SanDisk (a flash storage/memory company), not Sandstorm Gold Ltd, as evidenced by references to high bandwidth memory costs and the surrounding context explicitly naming SanDisk.",MIS_ATTRIBUTION,0.95,"The speaker is discussing SanDisk (a flash storage/memory company), not Sandstorm Gold Ltd; SAND has no thematic, sector, or implicit link to high bandwidth memory or SanDisk's financials.",,1027,87,0.004386,True,2026-04-19T11:52:17Z
614174,FLAT,bearish,fUD55CfhH-Q,,this yield curve is actually known as an inverted yield curve because short-term rates are higher than long-term rates this is a bad sign for the overall economy because an inverted yield curve has preceded every financial crash in stock market history,MIS_ATTRIBUTION,0.9,"The quote discusses the U.S. economy and inverted yield curve broadly, with no mention of FLAT (Flatbread/any company with ticker FLAT) or its products/services.",REAL_ATTRIBUTION,0.85,FLAT is a yield curve ETF (Invesco US Fixed Rate 30-Year ETF or similar flattener product) that directly tracks the yield curve dynamic described — an inverted/flat yield curve — making it a valid thematic proxy for the speaker's bearish yield curve commentary.,,944,100,0.004332,True,2026-04-19T11:52:20Z
613783,WLK,bullish,VLIGemLMBd8,Westlake Corporation,i'm buying what i think are quality companies like disney costco win resorts home depot these are all companies that have very productive assets they produce a lot of money,MIS_ATTRIBUTION,0.99,"The quote mentions Disney, Costco, Wynn Resorts, and Home Depot but makes no reference to Westlake Corporation (WLK) or any of its products/subsidiaries.",MIS_ATTRIBUTION,0.98,"The speaker mentions Disney, Costco, Wynn Resorts, and Home Depot as quality companies, with no reference to Westlake Corporation (WLK) or any theme/sector that would serve as a proxy for it.",,943,85,0.004104,True,2026-04-19T11:52:23Z
614196,TBT,bullish,RT5Kawc5XbQ,,the members of the Federal Reserve believe interest rates are going to do over the next few years we can see that leading into 2023 it's expected that interest rates will Rise,UNCERTAIN,0.55,"The transcript discusses interest rate expectations (relevant to TBT as a leveraged inverse Treasury ETF) but never explicitly mentions TBT by name, though the broader context about bonds and interest rates rising is directly relevant to TBT's thesis.",REAL_ATTRIBUTION,0.92,"TBT is the 2x inverse Treasury ETF, which is a direct macro/rates instrument — rising interest rates (falling bond prices) is the exact thesis for a bullish TBT position, making this a valid commodity/macro ETF attribution.",,939,87,0.004122,True,2026-04-19T11:52:26Z
614086,TLT,bullish,VhkNmMcIhRM,,"We're forecasting the yield curve to steepen. So, we are looking for long-term rates to decline over time, but to decline at a slower rate than short-term rates.",MIS_ATTRIBUTION,0.85,"The quote discusses yield curve steepening in the context of banking industry health and net interest margins, not specifically about TLT (iShares 20+ Year Treasury Bond ETF), and the surrounding context focuses on banks rather than long-term Treasury bonds.",REAL_ATTRIBUTION,0.82,"The quote explicitly forecasts long-term rates to decline, which is a direct bullish signal for TLT (long-term Treasury ETF), fitting the macro/commodity ETF proxy rule.",,973,79,0.004104,True,2026-04-19T11:52:29Z
614303,HYG,bearish,gkB9ROq87Vk,,"As soon as Nvidia doesn't bail out cororeweave, the bankers tighten the covenants, cororeweave goes bankrupt, chip prices collapse, memory prices collapse, data center values collapse, and money stops coming in.",MIS_ATTRIBUTION,0.95,"The quote discusses Nvidia, Coreweave, chip prices, and data center values with no mention of HYG (iShares iBoxx High Yield Corporate Bond ETF) or high-yield credit markets.",REAL_ATTRIBUTION,0.82,"HYG (high-yield corporate bond ETF) is a valid proxy for the credit/covenant tightening risk described — when Coreweave-style leveraged borrowers face covenant tightening and potential bankruptcy, high-yield credit spreads widen and HYG falls, making it a legitimate macro/credit theme ETF for this bearish scenario.",,991,116,0.004713,True,2026-04-19T11:52:32Z
614113,B,bearish,or4BhmJEgcI,Barrick Mining Corp,"The stock is currently trading at a 35% premium to fair value which puts it in two star category. If you agree with his assumption that over time gold prices will subside coming down to the marginal cost of production, now is probably a good time to at least take some profits off the table.",MIS_ATTRIBUTION,0.85,"The surrounding context references 'Newmont' (pneumont) and speaks generically about gold stocks, never specifically mentioning Barrick Mining Corp, making this likely attributed to the wrong ticker.",REAL_ATTRIBUTION,0.85,"Barrick Mining (B/ABX) is a gold mining company and the quote explicitly discusses gold price assumptions and their impact on gold mining stocks trading at a premium to fair value, making this a direct implicit reference to the specific company in context.",,1014,89,0.004377,True,2026-04-19T11:52:43Z
612706,TLT,bullish,MTncRX2iUXY,,according to a CNBC survey which consists of economists analysts and strategists they're expecting the federal funds rate to finally reach a peak point in March of 2023 next year that's when it'll reach an average of 4.83 that's the peak point they expect that rates will last at that high point for about 10 months that would take us to December 2023 or as late as January 2024,UNCERTAIN,0.55,"The quote discusses Federal Reserve rate policy which directly affects TLT (long-term Treasury bond ETF) as higher/lower rates inversely impact bond prices, but TLT is never explicitly mentioned in the quote or surrounding context.",REAL_ATTRIBUTION,0.82,"The quote discusses the Federal Reserve rate peak and eventual pivot, which is a direct macro/interest rate theme — TLT (long-duration Treasury ETF) is the standard proxy for bullish bets on falling rates, making this a valid commodity/macro ETF attribution.",,1060,95,0.004605,True,2026-04-19T11:52:46Z
612687,TLT,bullish,Xiz8QYCs5Xg,,We got the Fed meeting today. You got what two o'clock they released the Fed cut. We expect that because it's like 90% chance. 87.7% chance. So they're going to cut.,UNCERTAIN,0.55,"The quote discusses Fed rate cuts which directly affect TLT (long-term Treasury ETF), but the surrounding context appears to be about a different asset (possibly a crypto or commodity near 3,400) without explicitly mentioning TLT.",REAL_ATTRIBUTION,0.85,"A Fed rate cut is a macro/interest rate event that directly drives long Treasury bond prices, making TLT (long-duration Treasury ETF) a valid implicit proxy for the prediction.",,1043,77,0.004284,True,2026-04-19T11:52:49Z
614568,NBIS,bearish,U7uXUdvCfe0,Nebius Group NV,"Cororeweave, Enbis, Oracle, and IN these will be the bag holding companies and these are very bearish for the longer term.",UNCERTAIN,0.55,"The quote mentions 'Enbis' which could be a mispronunciation/misspelling of 'Nebius' (NBIS), but it's unclear enough that it could also be a different company entirely.",REAL_ATTRIBUTION,0.92,"The speaker explicitly names 'Enbis' (phonetic for NBIS/Nebius) as one of the 'bag holding companies' that are 'very bearish for the longer term,' making this a direct implicit reference to the specific company.",,973,94,0.004329,True,2026-04-19T11:52:51Z
614569,IREN,bearish,U7uXUdvCfe0,IREN Ltd,"Cororeweave, Enbis, Oracle, and IN these will be the bag holding companies and these are very bearish for the longer term. You know, there's short-term swings that you could play off of lines, but I think sometimes there are people who don't pay attention to what I'm saying.",MIS_ATTRIBUTION,0.95,"The quote specifically names CoreWeave, Nvidia (Enbis), Oracle, and 'IN' as the bearish companies, with no mention of IREN Ltd anywhere in the surrounding context.",MIS_ATTRIBUTION,0.85,"The speaker names 'CoreWeave, Enbis, Oracle, and IN' as bearish bag-holding companies — IREN Ltd is not mentioned or implied, and 'IN' likely refers to a different entity; there is no thematic, sector, or implicit link connecting IREN to this quote.",,1038,106,0.004704,True,2026-04-19T11:52:54Z
614596,QQQ,bullish,gccN3koiqG4,,The Fed is printing 60 billion dollars per month to directly bail out artificial intelligence to try to stick the soft landing. Usually it's a good thing for stonks short-term.,MIS_ATTRIBUTION,0.75,"The quote discusses broad Fed monetary policy and AI sector bailouts without specifically mentioning QQQ or Nasdaq-tracking ETFs, making the ticker attribution speculative rather than direct.",REAL_ATTRIBUTION,0.75,"The speaker references Fed liquidity injection and AI-driven GDP growth being 'good for stonks short-term,' which maps thematically to QQQ as the broad tech/AI-heavy index ETF that would benefit from such conditions.",,982,89,0.004281,True,2026-04-19T11:52:56Z
614601,TLT,bullish,gccN3koiqG4,,"For 2026, that should be helpful again both to fixed income as well as to equities as we go through the year. More cuts, baby.",UNCERTAIN,0.55,"The quote discusses Fed rate cuts benefiting fixed income (which TLT tracks) and equities broadly, but never mentions TLT, iShares, or any specific bond ETF by name, making it a general macro comment that could apply to fixed income broadly rather than TLT specifically.",REAL_ATTRIBUTION,0.95,"TLT is the long-duration Treasury ETF, directly matching the speaker's bullish prediction for 'fixed income' driven by Fed rate cuts toward 3%, making it a commodity/macro ETF proxy for the rate-cut theme.",,991,84,0.004233,True,2026-04-19T11:52:59Z
613245,NFLX,bullish,9FJuXiNNtVc,NetFlix Inc,I wouldn't be surprised if this revenue outlook is revised higher from the 50 to 51 to 52 billion. I wouldn't be surprised if they revise it higher to something like 52 to 53 billion or 53 to 54 billion with an operating margin slightly above what they're forecasting here.,MIS_ATTRIBUTION,0.85,"The context discusses a company that had a failed acquisition and has revenue in the $50-54 billion range with ~31.5% operating margin, which does not match Netflix's financials or recent acquisition history; this appears to be about a different company.",REAL_ATTRIBUTION,0.97,"The quote directly discusses Netflix's specific revenue outlook revision and operating margin forecasts, making NFLX an explicit and direct attribution.",,1015,65,0.00402,True,2026-04-19T11:53:01Z
612310,UDN,bearish,uobsJDFiWsA,,"2025 was one of the worst years for the dollar in about a decade. And we've heard President Trump say publicly that he wants a weaker dollar because if we have a weaker dollar, foreign countries will be able to buy more stuff from the United States.",UNCERTAIN,0.55,"The quote discusses a weaker dollar which is directly relevant to UDN (an ETF that profits from dollar weakness/bearishness on the dollar), but the transcript never explicitly mentions UDN by name or ticker, making it an indirect but thematically consistent attribution.",REAL_ATTRIBUTION,0.95,"UDN is the inverse dollar ETF (bearish dollar), which directly matches the speaker's prediction of a weaker dollar, making it a valid commodity/currency/macro ETF attribution.",,977,78,0.004101,True,2026-04-19T11:53:03Z
614635,EVENT,bullish,cOU5zCt8A_Y,,"The best thing, hands down, the best catalyst that could happen for us is that we pull a Canada with our jobs market. The November and December job numbers and even going into January, if we could pull off bullish catalysts on those and actually not fall off a cliff and not see layoffs skyrocket, best case scenario for our recovery.",MIS_ATTRIBUTION,0.85,"The quote discusses macroeconomic conditions (jobs market, Fed rate cuts, recession) broadly without any reference to EVENT (Eventbrite or any company with that ticker) specifically.",MIS_ATTRIBUTION,0.9,"The quote discusses macroeconomic labor market conditions and jobs reports as catalysts for economic recovery, with no thematic, sector, or implicit link to EVENT as a ticker symbol.",,1058,75,0.004299,True,2026-04-19T11:53:06Z
614560,SPY,bullish,-czyWIZ7PjE,State Street SPDR S&P 500 ETF Trust,"Donald Trump had finally opened his mouth and said, You know what? I'm actually open to interviewing Chris Waller. Chris Waller has the lowest potential chance of becoming the Fed chair right now. If I could bet on Poly Market, I would.",UNCERTAIN,0.5,"The quote discusses Fed chair candidates and market reactions (markets tanking/recovering), which broadly relates to SPY as a market proxy, but the quote itself never explicitly mentions SPY, the S&P 500, or State Street, making the attribution indirect at best.",REAL_ATTRIBUTION,0.82,"The quote discusses Fed chair candidates and their market implications, with the speaker explicitly noting bearish/bullish market reactions to different picks — this is a macro/monetary policy discussion with a clear implicit link to broad market direction (SPY), fitting the conditional/hypothetical prediction pattern.",,1048,95,0.004569,True,2026-04-19T11:53:09Z
614624,SIM,bullish,PvpKD0OpUAc,Grupo Simec SAB de CV,"Symbotic is finally hitting bottom. this is not a buy until it gets back to 64. It's under 64 now. you know, screaming by would be even lower",MIS_ATTRIBUTION,0.99,"The quote is clearly about Symbotic (SYM), not Grupo Simec SAB de CV (SIM).",MIS_ATTRIBUTION,0.99,"The quote is about Symbotic (SYM), a warehouse robotics company, with no connection to SIM (Grupo Simec, a Mexican steel company).",,1039,74,0.004227,True,2026-04-19T11:53:14Z
614570,QQQ,bearish,U7uXUdvCfe0,,Don't trust the pre-market. Never trust pre-market and the futures. We could continue this selloff of rotating out of hardware stocks. The sell-off could continue.,MIS_ATTRIBUTION,0.8,"The quote specifically discusses individual hardware/AI stocks (Coreweave, NBIS, Iren, Oracle, Nvidia) rather than QQQ, and there is no mention of QQQ or the Nasdaq-100 ETF in the surrounding context.",REAL_ATTRIBUTION,0.85,"The speaker warns about a selloff in hardware/tech stocks (Coreweave, NBIS, Iren, Oracle, Nvidia), and QQQ is the broad tech theme ETF that serves as a valid proxy for a bearish view on the tech/hardware sector selloff described.",,1042,102,0.004656,True,2026-04-19T11:53:18Z
614482,NVDA,bearish,v21iatp0oC8,NVIDIA Corporation,I'm pretty bearish on the sector. Oracle's still stuck trying to get across 200. Cororeweave can't keep it up. Enbis can't keep it up. I can't keep it up.,MIS_ATTRIBUTION,0.8,"The quote discusses the chip sector broadly and mentions Oracle, CoreWeave, and 'Enbis' (likely Nvidia mispronounced), but never explicitly names NVIDIA, and the bearish sentiment is directed at the sector generally rather than NVDA specifically — though 'Enbis' could be a garbled 'Nvidia,' making this uncertain enough to lean toward mis-attribution given the lack of clear NVDA reference.",REAL_ATTRIBUTION,0.85,"The speaker explicitly discusses the chip/AI sector being bearish, mentioning chip companies and OpenAI's impact on the chip sector, making NVDA a valid implicit proxy for the chip sector leader in this context.",,1016,83,0.004293,True,2026-04-19T11:53:21Z
614603,STPP,bullish,IRUckEskNe8,,"we're seeing a rise in the spread between the 2 and 10-year Treasury, making us more shockprone than nearly any other time over not just the last year, but frankly since 2021.",MIS_ATTRIBUTION,0.97,"The quote discusses macroeconomic themes (Treasury spreads, gold, silver, copper, Federal Reserve policy) with no mention of STPP or any related company/product.",REAL_ATTRIBUTION,0.92,"STPP is an ETF that directly tracks the 2-year/10-year Treasury yield spread (steepener), making it a precise instrument for the quote's explicit discussion of the rising 2-10 year Treasury spread.",,974,88,0.004242,True,2026-04-19T11:53:24Z
614590,SPY,bearish,mcL9UFYXj14,State Street SPDR S&P 500 ETF Trust,"I expect profit taking in physical chip exposure to continue. All right. So, um, alpha report pre-market 121225. And that's exactly what's happening right now. Uh if you combine combine uh Oracle delays uh Oracle earnings, Broadcom earnings and first brands, you have a Tinder box of hell today. Kind of sucks, but I think that's exactly what's going on. It's I'm calling it a tinder box of hell.",MIS_ATTRIBUTION,0.8,"The quote discusses chip stocks (Oracle, Broadcom, First Brands) and sector rotation, with no specific mention of SPY or the S&P 500 ETF; while the bearish sentiment could broadly affect SPY, the quote is specifically about individual chip/tech stocks rather than SPY itself.",MIS_ATTRIBUTION,0.85,"The quote discusses profit-taking in chip stocks (Broadcom, Oracle) and sector rotation, which would link to SMH or QQQ, not SPY specifically — and the bearish thesis is semiconductor-specific, not a broad S&P 500 call.",,1142,95,0.004851,True,2026-04-19T11:53:25Z
614659,EVENT,bullish,YWFztPQBojE,,We're 6 days away from the Federal Reserve likely cutting. We expect to get this cut. I actually don't think it's going to be that hawkish anymore of a cut.,MIS_ATTRIBUTION,0.92,"The quote discusses Federal Reserve interest rate cuts and broad market sentiment, with no mention of EVENT (Viad Corp or any event-specific company) — the surrounding context references Nvidia, AMD, OpenAI, and general market conditions, not EVENT specifically.",MIS_ATTRIBUTION,0.85,"The quote discusses a Federal Reserve rate cut decision, which has no thematic, sector, or implicit link to EVENT (an event-driven ticker); a Fed cut would more logically map to broad market ETFs like SPY/QQQ or rate-sensitive instruments like TLT, not EVENT.",,996,101,0.004503,True,2026-04-19T11:53:29Z
614619,EVENT,bullish,uCOUNzymXwc,,"the Federal Reserve tomorrow, we broadly expect them to cut. Uh this data this morning could be enough to keep Powell a little bit hawkish. So, you know, expect a little bit of volatility, but uh but really, I mean, if they announced any kind of Tommo facility is just pure bullish.",MIS_ATTRIBUTION,0.85,"The quote discusses Federal Reserve policy and a 'Tommo facility' in the context of Bitcoin, Tesla, and asset prices broadly, with no specific mention of EVENT (the live events company) or its products/services.",MIS_ATTRIBUTION,0.85,"The quote discusses Federal Reserve policy, a 'Tommo facility,' and macro volatility — EVENT is not a ticker with any thematic, sector, or implicit link to this discussion; the relevant proxy would be something like TLT or SPY, not 'EVENT'.",,1046,96,0.004578,True,2026-04-19T11:53:32Z
614364,WM,bullish,S6HSjD-GekY,"Waste Management, Inc.",This has made me more bullish and more optimistic about AT&T. This has been recently a stock that I haven't been too happy about but this is the first decision they've made in a long time that I really appreciate. I think a lot of consumers are going to pick the streaming service over the box office and that's going to drive a lot of new subscribers.,MIS_ATTRIBUTION,0.99,"The quote and surrounding context are entirely about AT&T (and its HBO Max streaming service), with no mention of Waste Management (WM) whatsoever.",MIS_ATTRIBUTION,0.99,"The quote and context are entirely about AT&T (T), not Waste Management (WM), with no thematic, sector, or implicit link between the discussion and WM.",,1013,71,0.004104,True,2026-04-19T11:53:34Z
614367,NKLA,bearish,mRdzyv68VAk,,I've said before that if the deal falls through with gm this stock is going down that's the last straw holding this stock together is their deal with gm. Now general motors will no longer take a stake in nicola so they're backing away from nicola. Gm stepping away from this deal saying they don't want to be a part of nickel anymore has really soured the excitement and enthusiasm a lot of investors had about nikola.,MIS_ATTRIBUTION,0.9,"The surrounding transcript context discusses Wynn Resorts, Salesforce, and Slack with no mention of Nikola, suggesting the extracted quote about NKLA/GM was pulled from a different segment or video entirely.",REAL_ATTRIBUTION,0.97,"The quote explicitly discusses Nikola (NKLA) by name and the GM deal falling through, making this a direct and specific bearish prediction about NKLA itself.",,958,71,0.003939,False,2026-04-19T11:53:38Z
614448,TIP,bearish,mVKGIHVonBs,,Charlie Munger doesn't think that's a good idea but he goes on to explain this further where he thinks this leads. If you print too much you end up with something like Venezuela.,MIS_ATTRIBUTION,0.85,"The quote discusses general monetary policy, money printing, and Venezuela as an analogy, with no specific reference to TIP (iShares TIPS Bond ETF) or inflation-protected securities.",REAL_ATTRIBUTION,0.72,"TIP (TIPS ETF) is a reasonable macro/commodity ETF proxy for a discussion about excessive money printing and inflation risk, as TIPS are inflation-protected securities that would be directly affected by the inflationary scenario Munger describes; however, the bearish direction is counterintuitive since inflation fears typically boost TIPS, slightly reducing confidence.",,929,113,0.004482,True,2026-04-19T11:53:41Z
614577,SOXX,bearish,U7uXUdvCfe0,,"So it's no surprise this hardware selloff is continuing. Now if you actually look at their their fundamental earnings, you can also see that PP is compressing. The chip market dunking. Coreweave, INEN, NBIS, Oracle, Broadcom.",UNCERTAIN,0.55,"The quote discusses a broad chip market selloff mentioning specific companies (Coreweave, INEN, NBIS, Oracle, Broadcom) which are components/related to the semiconductor sector SOXX tracks, but the context appears focused on a specific company's fundamentals (cloud margins, PEG ratio) rather than SOXX the ETF directly.",REAL_ATTRIBUTION,0.85,"SOXX is the semiconductor sector ETF, and the quote explicitly references a 'chip market dunking' with multiple chip/AI hardware names (Coreweave, Broadcom, etc.), making SOXX a valid sector ETF attribution for the bearish chip market theme discussed.",,1025,100,0.004575,True,2026-04-19T11:53:46Z
614398,SH,bearish,JIh-LFoop60,,A lot of these stocks that are being beaten down right now because of the constant bad news I think they will have a cyclical play and they'll do well once we start to see a recovery.,MIS_ATTRIBUTION,0.9,"The quote discusses beaten-down stocks recovering cyclically in a general market context, with no mention of SH (ProShares Short S&P500 ETF) or any specific ticker, and the surrounding context discusses Apple, bonds, and coronavirus recovery themes without referencing SH.",MIS_ATTRIBUTION,0.92,"SH is an inverse S&P ETF (bearish instrument), but the speaker is making a bullish call on beaten-down cyclical/value stocks recovering, with no mention of shorting the market or any inverse position.",,950,81,0.004065,True,2026-04-19T11:53:49Z
614715,KO,bullish,dAszqIYfKtE,The Coca-Cola Company,as interest rates continue to decline people will be looking for that dividend yield so that's what I'm planning on doing all right let's move on to some questions dividend companies are paying a lot better than most banks do,MIS_ATTRIBUTION,0.9,"The extracted quote discusses dividend-paying equities and interest rates generically, with no mention of Coca-Cola or KO specifically; the surrounding context only briefly references 'soda' companies at the very end, which is not part of the quote itself.",RETAG,0.82,"The speaker is discussing dividend-paying equities broadly as interest rates decline, not KO specifically; KO is a narrow individual stock rather than the consumer staples/dividend sector ETF that best represents the theme discussed.",XLP,962,83,0.004131,True,2026-04-19T11:53:51Z
614581,AVGO,bearish,Md0F7Bvwtz4,Broadcom Inc.,I said in the alpha report this morning that I think that you're seeing a fade away from the chip sector from hardware. I expect profit taking in the physical chip exposure to continue and then parenthetically I wrote ago Eric uh Ericle Oracle AMD Nvidia and then I also pointed out the amplification of the private credit stress.,MIS_ATTRIBUTION,0.9,"The quote mentions AMD, Nvidia, Oracle, and CoreWeave but never references Broadcom/AVGO specifically, making this a general chip sector bearish call mis-attributed to AVGO.",RETAG,0.85,"The speaker discusses fading the chip/hardware sector broadly (mentioning AMD, Nvidia, Oracle, etc.) rather than singling out AVGO specifically, making a semiconductor sector ETF like SMH more appropriate than an individual stock attribution.",SMH,1040,88,0.00444,True,2026-04-19T11:53:53Z
